id,score
/works/OL37909009W,4.7913201866626105
/works/OL5759980W,4.607529456358659
/works/OL16813053W,4.60731293779781
/works/OL17054790W,4.594283899753426
/works/OL16361049W,4.575815905504072
/works/OL17625829W,4.575146280925139
/works/OL17812914W,4.560657463843347
/works/OL35223328W,4.558750765086927
/works/OL5759972W,4.557709769326033
/works/OL16810944W,4.541383054239105
/works/OL14917547W,4.537311941811545
/works/OL17116910W,4.5332939380727115
/works/OL5738154W,4.532300076944893
/works/OL3431878W,4.528126579991577
/works/OL8756332W,4.526197857016616
/works/OL16474682W,4.526117538563606
/works/OL22017172W,4.525128193464918
/works/OL3004215W,4.523231756222282
/works/OL16592184M,4.521508399405324
/works/OL19669249W,4.52031361332725
/works/OL17798838W,4.5173127557978106
/works/OL43024W,4.515235459995437
/works/OL16283578W,4.51005609042526
/works/OL43950584W,4.51005609042526
/works/OL44291707W,4.51005609042526
/works/OL44298740W,4.51005609042526
/works/OL5110680W,4.5085662992511475
/works/OL1973442W,4.507460970315516
/works/OL16592184W,4.507008941811545
/works/OL20736929W,4.505930719994383
/works/OL15837481W,4.505930719994383
/works/OL16341254W,4.505641221458073
/works/OL17718538W,4.504535099603549
/works/OL2163649W,4.504017987251543
/works/OL17793648W,4.502720989173894
/works/OL15358691W,4.4983813860227775
/works/OL1938043W,4.497014111997567
/works/OL66946W,4.4968754369741974
/works/OL453733W,4.496267719163624
/works/OL3004224W,4.493601882851929
/works/OL17710016W,4.492928896836341
/works/OL17209694W,4.492535835549472
/works/OL221977W,4.490403088563606
/works/OL449277W,4.489665195376191
/works/OL15396986W,4.487785912717317
/works/OL28962024W,4.487785912717317
/works/OL17834026W,4.487053857956949
/works/OL14981609W,4.486970882708151
/works/OL14909099W,4.486023565086927
/works/OL17332479W,4.482488159205753
/works/OL13268171W,4.479223921075161
/works/OL15946464W,4.478855051329683
/works/OL20780974W,4.478036973708028
/works/OL5805254W,4.478036973708028
/works/OL24138848W,4.4734927130958955
/works/OL24345557W,4.47152926221411
/works/OL20004538W,4.47152926221411
/works/OL16224122W,4.470356000554034
/works/OL2729113W,4.4692516831912386
/works/OL17604700W,4.4692516831912386
/works/OL8115828W,4.4692516831912386
/works/OL3506116W,4.4682821694945245
/works/OL17867019W,4.4682821694945245
/works/OL77098W,4.466577742599172
/works/OL19710621W,4.466577742599172
/works/OL8115856W,4.466577742599172
/works/OL15168087W,4.466577742599172
/works/OL19367934W,4.466577742599172
/works/OL8115844W,4.464758057771694
/works/OL66944W,4.463394765703856
/works/OL13767083W,4.463394765703856
/works/OL16484407W,4.463394765703856
/works/OL28062430W,4.463394765703856
/works/OL3004225W,4.463394765703856
/works/OL2304127W,4.463394765703856
/works/OL1781121W,4.463394765703856
/works/OL17916874W,4.463394765703856
/works/OL35349750W,4.463394765703856
/works/OL35349758W,4.463394765703856
/works/OL17824318W,4.463083867730413
/works/OL42360848W,4.46268488469944
/works/OL20523543W,4.4606952906618
/works/OL18289083W,4.4603530024931555
/works/OL15371369W,4.458867211157697
/works/OL21745884W,4.457739843487098
/works/OL20348172W,4.457709602659366
/works/OL4783048W,4.457709602659366
/works/OL2897798W,4.457567142065211
/works/OL2056818W,4.456734000474887
/works/OL17825802W,4.453072713216627
/works/OL17267509W,4.451215613701676
/works/OL17475161W,4.4512034646069605
/works/OL20470143W,4.4512034646069605
/works/OL17710050W,4.450680219125673
/works/OL17714997W,4.448438331358659
/works/OL8842598W,4.447760529807189
/works/OL3961963W,4.446402608478211
/works/OL115602W,4.445982930470977
/works/OL5682519W,4.445478063410476
/works/OL17603394W,4.444969447803097
/works/OL86707W,4.444829101665363
/works/OL16833236W,4.443282501994524
/works/OL1948670W,4.442331412717317
/works/OL16182868W,4.442331412717317
/works/OL14957437W,4.442331412717317
/works/OL16044142W,4.442331412717317
/works/OL5683836W,4.442331412717317
/works/OL25884573W,4.442331412717317
/works/OL8115837W,4.43901005102693
/works/OL265501W,4.4379015475209265
/works/OL20085413W,4.436980279993915
/works/OL912133W,4.4365645039890484
/works/OL8122311W,4.4365645039890484
/works/OL66268W,4.4365645039890484
/works/OL62095W,4.4365645039890484
/works/OL8119653W,4.4365645039890484
/works/OL17063347W,4.4365645039890484
/works/OL17716363W,4.4365645039890484
/works/OL16551124W,4.4365645039890484
/works/OL35761696W,4.4365645039890484
/works/OL36757483W,4.4365645039890484
/works/OL27448W,4.434716830922529
/works/OL20145719W,4.434492225177073
/works/OL491708W,4.434492225177073
/works/OL5759995W,4.434492225177073
/works/OL19360836W,4.434492225177073
/works/OL14975242W,4.433882475083877
/works/OL17364743W,4.430888363475087
/works/OL17848539W,4.429251443191239
/works/OL2195985W,4.429251443191239
/works/OL17427523W,4.429007540507205
/works/OL20890488W,4.428825105668373
/works/OL492646W,4.425683826978026
/works/OL18147673W,4.425169991345431
/works/OL17080079W,4.425169991345431
/works/OL14991646W,4.425169991345431
/works/OL20882185W,4.425169991345431
/works/OL453809W,4.4247324825683
/works/OL4195860W,4.424376192659366
/works/OL2959212W,4.424376192659366
/works/OL19915768W,4.424376192659366
/works/OL17356885W,4.424376192659366
/works/OL14909341W,4.423099655642652
/works/OL66281W,4.423099655642652
/works/OL14909422W,4.423099655642652
/works/OL15947217W,4.423099655642652
/works/OL7944813W,4.420894002279457
/works/OL20009816W,4.420894002279457
/works/OL16050250W,4.418974734992178
/works/OL2950948W,4.418282326994524
/works/OL34430080W,4.4162509439951325
/works/OL16664287W,4.415905193132693
/works/OL1938211W,4.4157757180848085
/works/OL17876380W,4.4157757180848085
/works/OL29899W,4.4157757180848085
/works/OL16813138W,4.4157757180848085
/works/OL784060W,4.4157757180848085
/works/OL19649996W,4.4157757180848085
/works/OL34744517W,4.4157757180848085
/works/OL35349757W,4.4157757180848085
/works/OL20080323W,4.415020872254532
/works/OL1915012W,4.413981394204762
/works/OL1839039W,4.41274173383773
/works/OL492647W,4.4119213486406235
/works/OL17862447W,4.410686776767129
/works/OL8756330W,4.409923615612114
/works/OL5759992W,4.409202502216138
/works/OL262554W,4.409159932410017
/works/OL17082485W,4.408080197067828
/works/OL60149W,4.407959845126333
/works/OL15118378W,4.4072018495604555
/works/OL4658246W,4.406910004198998
/works/OL99687W,4.406910004198998
/works/OL5823995W,4.406910004198998
/works/OL9138577W,4.406910004198998
/works/OL22142129W,4.406910004198998
/works/OL8889586W,4.406910004198998
/works/OL16793388W,4.406910004198998
/works/OL478995W,4.406910004198998
/works/OL15597795W,4.406910004198998
/works/OL17787860W,4.406910004198998
/works/OL20684880W,4.406910004198998
/works/OL15949756W,4.406910004198998
/works/OL20007160W,4.406910004198998
/works/OL13647692W,4.406910004198998
/works/OL16810034W,4.406910004198998
/works/OL15739731W,4.406910004198998
/works/OL28888070W,4.406910004198998
/works/OL15916121W,4.406910004198998
/works/OL36516331W,4.406910004198998
/works/OL36516320W,4.406910004198998
/works/OL36505180W,4.406910004198998
/works/OL36516307W,4.406910004198998
/works/OL36505185W,4.406910004198998
/works/OL36519001W,4.406910004198998
/works/OL36519002W,4.406910004198998
/works/OL36519008W,4.406910004198998
/works/OL36519009W,4.406910004198998
/works/OL36519011W,4.406910004198998
/works/OL36519013W,4.406910004198998
/works/OL36519017W,4.406910004198998
/works/OL36519023W,4.406910004198998
/works/OL36516308W,4.406910004198998
/works/OL36516309W,4.406910004198998
/works/OL36516311W,4.406910004198998
/works/OL36516312W,4.406910004198998
/works/OL36516313W,4.406910004198998
/works/OL36516322W,4.406910004198998
/works/OL36516326W,4.406910004198998
/works/OL36516328W,4.406910004198998
/works/OL36516330W,4.406910004198998
/works/OL36757476W,4.406910004198998
/works/OL36519004W,4.406910004198998
/works/OL36519012W,4.406910004198998
/works/OL36519014W,4.406910004198998
/works/OL36516316W,4.406910004198998
/works/OL36516323W,4.406910004198998
/works/OL36516325W,4.406910004198998
/works/OL36505184W,4.406910004198998
/works/OL36757478W,4.406910004198998
/works/OL36757479W,4.406910004198998
/works/OL36757481W,4.406910004198998
/works/OL36757482W,4.406910004198998
/works/OL36519005W,4.406910004198998
/works/OL36519006W,4.406910004198998
/works/OL36519018W,4.406910004198998
/works/OL36519028W,4.406910004198998
/works/OL36514791W,4.406910004198998
/works/OL36519000W,4.406910004198998
/works/OL36520592W,4.406910004198998
/works/OL36505179W,4.406910004198998
/works/OL36757475W,4.406910004198998
/works/OL36757480W,4.406910004198998
/works/OL36519010W,4.406910004198998
/works/OL36519027W,4.406910004198998
/works/OL36757477W,4.406910004198998
/works/OL36519007W,4.406910004198998
/works/OL36519003W,4.406910004198998
/works/OL17311132W,4.406495883917274
/works/OL2056808W,4.406495883917274
/works/OL267968W,4.405470544990874
/works/OL20742637W,4.405470544990874
/works/OL20416084W,4.405470544990874
/works/OL83090W,4.405470544990874
/works/OL16812998W,4.405470544990874
/works/OL26761915W,4.405470544990874
/works/OL1807517W,4.403861369993558
/works/OL17860071W,4.403861369993558
/works/OL1868110W,4.403861369993558
/works/OL17332150W,4.403861369993558
/works/OL28695130W,4.403366719994383
/works/OL15401200W,4.401830552926967
/works/OL257914W,4.401103509914126
/works/OL27455W,4.399412530596419
/works/OL262426W,4.398363978090024
/works/OL17791167W,4.397852802493155
/works/OL17714887W,4.397852802493155
/works/OL19983489W,4.397852802493155
/works/OL22670634W,4.397455188140036
/works/OL2191789W,4.397455188140036
/works/OL3519302W,4.397455188140036
/works/OL20149336W,4.3968769127173175
/works/OL36896697W,4.3968769127173175
/works/OL5934430W,4.3968769127173175
/works/OL1973403W,4.3968769127173175
/works/OL26590039W,4.3968769127173175
/works/OL3004221W,4.3968769127173175
/works/OL4466861W,4.3968769127173175
/works/OL16025215W,4.395866099688939
/works/OL17610986W,4.395420137532747
/works/OL453936W,4.39521736816103
/works/OL2271626W,4.3940288462173545
/works/OL17059943W,4.393691448865859
/works/OL19352982W,4.391043035992699
/works/OL17090898W,4.391043035992699
/works/OL152322W,4.391043035992699
/works/OL5738148W,4.390704360631525
/works/OL41081W,4.390581578588464
/works/OL8038409W,4.389251763191239
/works/OL17636077W,4.389251763191239
/works/OL5810957W,4.389251763191239
/works/OL17186537W,4.389251763191239
/works/OL492642W,4.388247182891704
/works/OL15493152W,4.3880585996389465
/works/OL59448W,4.387665346836341
/works/OL19675651W,4.387665346836341
/works/OL260847W,4.386564553989048
/works/OL8838576W,4.386564553989048
/works/OL10460638W,4.386564553989048
/works/OL12204W,4.386564553989048
/works/OL2627594W,4.386564553989048
/works/OL16647772W,4.386564553989048
/works/OL10530577W,4.386564553989048
/works/OL25473797W,4.386564553989048
/works/OL15344147W,4.386564553989048
/works/OL21214559W,4.386564553989048
/works/OL17200793W,4.386564553989048
/works/OL26726152W,4.386564553989048
/works/OL17662393W,4.386564553989048
/works/OL949719W,4.386564553989048
/works/OL4634676W,4.386564553989048
/works/OL478755W,4.386564553989048
/works/OL19760516W,4.386564553989048
/works/OL15110516W,4.384854368587613
/works/OL6216050W,4.383478179007733
/works/OL2718327W,4.383260467135035
/works/OL43271781W,4.383260467135035
/works/OL16798490W,4.383260467135035
/works/OL29261W,4.38142472443836
/works/OL2959302W,4.38142472443836
/works/OL17262607W,4.38142472443836
/works/OL17091839W,4.380861889289292
/works/OL38494W,4.380256581358659
/works/OL509191W,4.3796213078165644
/works/OL15689W,4.3796213078165644
/works/OL1948998W,4.3796213078165644
/works/OL8115908W,4.3796213078165644
/works/OL1853064W,4.378428712251
/works/OL15187506W,4.378428712251
/works/OL18170596W,4.378428712251
/works/OL17770504W,4.378428712251
/works/OL262463W,4.377725181532845
/works/OL5738150W,4.374871750546444
/works/OL1847023W,4.374677572065189
/works/OL24476747W,4.3745545018995475
/works/OL498434W,4.374449781758265
/works/OL14926019W,4.374449781758265
/works/OL152331W,4.374280291530037
/works/OL11326416W,4.374280291530037
/works/OL80467W,4.374280291530037
/works/OL17077412W,4.374280291530037
/works/OL20862021W,4.374280291530037
/works/OL5989024W,4.374280291530037
/works/OL17876102W,4.373960559987832
/works/OL13754370W,4.373960559987832
/works/OL1838365W,4.373960559987832
/works/OL8526561W,4.373960559987832
/works/OL17082223W,4.373960559987832
/works/OL20168431W,4.373960559987832
/works/OL18589470W,4.373960559987832
/works/OL4125663W,4.373960559987832
/works/OL167283W,4.373960559987832
/works/OL213259W,4.373960559987832
/works/OL31378W,4.373960559987832
/works/OL14912590W,4.373960559987832
/works/OL15675357W,4.373960559987832
/works/OL17833335W,4.373960559987832
/works/OL3223320W,4.373960559987832
/works/OL22058022W,4.373960559987832
/works/OL20509698W,4.373960559987832
/works/OL18577026W,4.373960559987832
/works/OL20332595W,4.373960559987832
/works/OL26353967W,4.373960559987832
/works/OL19933604W,4.373960559987832
/works/OL15168088W,4.373960559987832
/works/OL11251705W,4.373960559987832
/works/OL36520609W,4.373960559987832
/works/OL36755279W,4.373960559987832
/works/OL36520593W,4.373960559987832
/works/OL36520597W,4.373960559987832
/works/OL36755273W,4.373960559987832
/works/OL36755278W,4.373960559987832
/works/OL36520587W,4.373960559987832
/works/OL36514792W,4.373960559987832
/works/OL36755281W,4.373960559987832
/works/OL36514793W,4.373960559987832
/works/OL36514796W,4.373960559987832
/works/OL36755272W,4.373960559987832
/works/OL36755275W,4.373960559987832
/works/OL36755276W,4.373960559987832
/works/OL36755282W,4.373960559987832
/works/OL36520599W,4.373960559987832
/works/OL36520607W,4.373960559987832
/works/OL36520608W,4.373960559987832
/works/OL36505187W,4.373960559987832
/works/OL36505188W,4.373960559987832
/works/OL36505205W,4.373960559987832
/works/OL36520096W,4.373960559987832
/works/OL45224198W,4.373960559987832
/works/OL36520082W,4.373960559987832
/works/OL30992733W,4.373960559987832
/works/OL36755274W,4.373960559987832
/works/OL36520094W,4.373960559987832
/works/OL36520586W,4.373960559987832
/works/OL36520089W,4.373960559987832
/works/OL45225321W,4.373960559987832
/works/OL36505190W,4.373960559987832
/works/OL36520611W,4.373960559987832
/works/OL36505189W,4.373960559987832
/works/OL36520598W,4.373960559987832
/works/OL5782000W,4.373919689321662
/works/OL2683364W,4.371806446217355
/works/OL2163706W,4.371576581563313
/works/OL16704660W,4.371116061615702
/works/OL3607143W,4.370044416544172
/works/OL16624482W,4.368282339494525
/works/OL4092675W,4.368156670465761
/works/OL5735350W,4.368156670465761
/works/OL2952486W,4.368156670465761
/works/OL28941549W,4.368156670465761
/works/OL20395912W,4.368156670465761
/works/OL20808748W,4.368156670465761
/works/OL14872529W,4.368156670465761
/works/OL3004203W,4.368156670465761
/works/OL277761W,4.366603096243155
/works/OL21679956W,4.366603096243155
/works/OL307247W,4.365848487854535
/works/OL3350195W,4.36380364915754
/works/OL17640883W,4.36380364915754
/works/OL16049950W,4.36380364915754
/works/OL6017238W,4.363751030850885
/works/OL20128880W,4.363751030850885
/works/OL16809836W,4.361863132240429
/works/OL492640W,4.361757371187279
/works/OL19800273W,4.360813969520333
/works/OL272388W,4.360418151102999
/works/OL463191W,4.360418151102999
/works/OL3773994W,4.360418151102999
/works/OL20895325W,4.360418151102999
/works/OL16361077W,4.360418151102999
/works/OL16167048W,4.360418151102999
/works/OL17618370W,4.360217168841942
/works/OL20842226W,4.360217168841942
/works/OL16925622W,4.359299758043439
/works/OL5734773W,4.359299758043439
/works/OL81621W,4.357709752659366
/works/OL21703979W,4.357529331358659
/works/OL27479W,4.357516092319751
/works/OL453907W,4.357435865168638
/works/OL453743W,4.3559849548889575
/works/OL15829966W,4.355493608478212
/works/OL19700683W,4.355493608478212
/works/OL2336233W,4.355493608478212
/works/OL8115877W,4.35427842525163
/works/OL3285806W,4.35427842525163
/works/OL8115839W,4.35427842525163
/works/OL20781307W,4.35427842525163
/works/OL15997349W,4.35427842525163
/works/OL86708W,4.35427842525163
/works/OL21156135W,4.35427842525163
/works/OL2645358W,4.35427842525163
/works/OL20730652W,4.35427842525163
/works/OL4331781W,4.35427842525163
/works/OL19681321W,4.35427842525163
/works/OL1948160W,4.35427842525163
/works/OL8032448W,4.35427842525163
/works/OL20179193W,4.35427842525163
/works/OL8752654W,4.35427842525163
/works/OL3004204W,4.35427842525163
/works/OL17344358W,4.35427842525163
/works/OL5962178W,4.35427842525163
/works/OL1815447W,4.353646946660582
/works/OL5759978W,4.353646946660582
/works/OL40967W,4.352084361020025
/works/OL3535885W,4.351422162717316
/works/OL17274040W,4.351422162717316
/works/OL2920563W,4.351422162717316
/works/OL521828W,4.351422162717316
/works/OL152324W,4.351422162717316
/works/OL3356970W,4.351422162717316
/works/OL17479166W,4.351422162717316
/works/OL57140W,4.351422162717316
/works/OL19762160W,4.351422162717316
/works/OL16798488W,4.351422162717316
/works/OL19999589W,4.351422162717316
/works/OL17512075W,4.351422162717316
/works/OL5216948W,4.351422162717316
/works/OL31146657W,4.351422162717316
/works/OL16793507W,4.351028897212418
/works/OL46876W,4.350745025709071
/works/OL41943074W,4.350745025709071
/works/OL2435178W,4.349251523191239
/works/OL26937W,4.349251523191239
/works/OL16450822W,4.349251523191239
/works/OL20676292W,4.349251523191239
/works/OL17638522W,4.349251523191239
/works/OL17638522M,4.349251523191239
/works/OL27513W,4.348457219650327
/works/OL17079567W,4.34767235450551
/works/OL17834480W,4.347546138563606
/works/OL15437450W,4.347546138563606
